route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
279_2007_BLT_262,279,7,,,3,http://www.ResRobot.se,,
279_6986_BLT_262,279,986,,,3,http://www.ResRobot.se,,
269_572_TLT_271,269,572,Länstaxi,,3,http://www.ResRobot.se,,
269_572_TLT_272,269,572,Länstaxi,,3,http://www.ResRobot.se,,
275_533_BLT,275,533,,,3,http://www.ResRobot.se,,
279_5005_SLT_262,279,5,,,0,http://www.ResRobot.se,,
251_774_BLT,251,774,,,3,http://www.ResRobot.se,,
279_6717_BLT_262,279,717,,,3,http://www.ResRobot.se,,
276_783_BLT,276,3,,,3,http://www.ResRobot.se,,
276_591_BLT,276,591,,,3,http://www.ResRobot.se,,
251_889_BLT,251,889,,,3,http://www.ResRobot.se,,
279_3711_TLT_262,279,711,Länstaxi,,3,http://www.ResRobot.se,,
261_1612_BLT,261,12,,,3,http://www.ResRobot.se,,
279_6945_BLT_262,279,945,,,3,http://www.ResRobot.se,,
268_501_BLT,268,1,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
289_106_BLT,289,6,,,3,http://www.ResRobot.se,,
279_6953_BLT_262,279,953,,,3,http://www.ResRobot.se,,
251_224_BLT,251,224,,,3,http://www.ResRobot.se,,
254_40_BLT,254,40,,,3,http://www.ResRobot.se,,
265_9999_TLT,265,800,Länstaxi,,3,http://www.ResRobot.se,,
275_657_BLT,275,657,,,3,http://www.ResRobot.se,,
269_363_BLT_273,269,363,,,3,http://www.ResRobot.se,,
266_1_BLT,266,1,,,3,http://www.ResRobot.se,,
279_6959_BLT_262,279,959,,,3,http://www.ResRobot.se,,
269_337_TLT_272,269,337,Länstaxi,,3,http://www.ResRobot.se,,
261_616_BLT,261,616,,,3,http://www.ResRobot.se,,
265_83_TLT,265,83,Länstaxi,,3,http://www.ResRobot.se,,
279_6304_TLT_262,279,304,Länstaxi,,3,http://www.ResRobot.se,,
269_80_BLT,269,80,,,3,http://www.ResRobot.se,,
269_223_BLT_273,269,223,,,3,http://www.ResRobot.se,,
279_4890_FLT_262,279,890,,,4,http://www.ResRobot.se,,
269_758_TLT_272,269,758,Länstaxi,,3,http://www.ResRobot.se,,
320_13_FLT,320,13,,,4,http://www.ResRobot.se,,
279_3511_BLT_262,279,511,,,3,http://www.ResRobot.se,,
253_612_BLT,253,612,,,3,http://www.ResRobot.se,,
265_57_TLT,265,57,Länstaxi,,3,http://www.ResRobot.se,,
279_2014_BLT_262,279,14,,,3,http://www.ResRobot.se,,
253_78_BLT,253,78,,,3,http://www.ResRobot.se,,
252_333_BLT,252,333,,,3,http://www.ResRobot.se,,
275_491_BLT,275,491,,,3,http://www.ResRobot.se,,
279_6642_BLT_262,279,642,,,3,http://www.ResRobot.se,,
276_755_TLT,276,755,Kompletteringstr,,3,http://www.ResRobot.se,,
251_504_BLT,251,504,,,3,http://www.ResRobot.se,,
275_537_BLT,275,537,,,3,http://www.ResRobot.se,,
265_113_BLT,265,113,,,3,http://www.ResRobot.se,,
269_226_BLT,269,226,,,3,http://www.ResRobot.se,,
252_512_TLT,252,512,Länstaxi,,3,http://www.ResRobot.se,,
258_152_BLT,258,152,,,3,http://www.ResRobot.se,,
267_311_BLT,267,311,,,3,http://www.ResRobot.se,,
251_855_BLT,251,855,,,3,http://www.ResRobot.se,,
255_219_BLT,255,219,,,3,http://www.ResRobot.se,,
256_108_BLT,256,108,,,3,http://www.ResRobot.se,,
289_541_BLT,289,541,,,3,http://www.ResRobot.se,,
255_873_BLT,255,873,,,3,http://www.ResRobot.se,,
275_814_BLT,275,814,,,3,http://www.ResRobot.se,,
275_649_BLT,275,649,,,3,http://www.ResRobot.se,,
269_343_BLT_273,269,343,,,3,http://www.ResRobot.se,,
269_178_BLT_272,269,178,,,3,http://www.ResRobot.se,,
269_343_BLT_272,269,343,,,3,http://www.ResRobot.se,,
275_893_BLT,275,893,,,3,http://www.ResRobot.se,,
279_6310_BLT_262,279,310,,,3,http://www.ResRobot.se,,
279_4710_BLT_262,279,710,,,3,http://www.ResRobot.se,,
265_105_BLT,265,105,,,3,http://www.ResRobot.se,,
690_844_BXBN,690,844,,,3,http://www.ResRobot.se,,
279_6413_BLT_262,279,413,,,3,http://www.ResRobot.se,,
267_101_BLT,267,101,,,3,http://www.ResRobot.se,,
253_614_BLT,253,614,,,3,http://www.ResRobot.se,,
279_3531_BLT_262,279,531,,,3,http://www.ResRobot.se,,
269_530_BLT_271,269,530,,,3,http://www.ResRobot.se,,
275_846_BLT,275,846,,,3,http://www.ResRobot.se,,
265_JLT_314,265,,Länståg,,2,http://www.ResRobot.se,,
279_6309_BLT_262,279,309,,,3,http://www.ResRobot.se,,
267_273_TLT,267,273,Länstaxi,,3,http://www.ResRobot.se,,
266_84_BLT,266,84,,,3,http://www.ResRobot.se,,
690_801_BXBN,690,801,,,3,http://www.ResRobot.se,,
279_6990_BLT_262,279,990,,,3,http://www.ResRobot.se,,
266_213_BLT,266,13,,,3,http://www.ResRobot.se,,
275_401_BLT,275,401,,,3,http://www.ResRobot.se,,
253_42_BLT,253,42,,,3,http://www.ResRobot.se,,
690_820_BXBN,690,820,,,3,http://www.ResRobot.se,,
320_52_FLT,320,52,Djurgårdsfärjan,,4,http://www.ResRobot.se,,
255_335_BLT,255,335,,,3,http://www.ResRobot.se,,
647_31_BLT,647,31,,,3,http://www.ResRobot.se,,
269_633_TLT_271,269,633,Länstaxi,,3,http://www.ResRobot.se,,
269_154_BLT_271,269,154,,,3,http://www.ResRobot.se,,
279_5062_BLT_262,279,62,,,3,http://www.ResRobot.se,,
269_154_BLT_272,269,154,,,3,http://www.ResRobot.se,,
269_115_BLT_272,269,115,,,3,http://www.ResRobot.se,,
256_52_BLT,256,52,,,3,http://www.ResRobot.se,,
279_6567_BLT_262,279,567,,,3,http://www.ResRobot.se,,
265_708_TLT,265,708,Länstaxi,,3,http://www.ResRobot.se,,
275_643_BLT,275,643,,,3,http://www.ResRobot.se,,
252_161_BLT,252,161,,,3,http://www.ResRobot.se,,
269_115_BLT_271,269,115,,,3,http://www.ResRobot.se,,
269_45_BLT_271,269,45,,,3,http://www.ResRobot.se,,
275_43_BLT,275,43,,,3,http://www.ResRobot.se,,
276_562_TLT,276,562,Länstaxi,,3,http://www.ResRobot.se,,
275_663_BLT,275,663,,,3,http://www.ResRobot.se,,
279_4160_TLT_262,279,660,Länstaxi,,3,http://www.ResRobot.se,,
269_543_BLT_271,269,543,,,3,http://www.ResRobot.se,,
289_522_BLT,289,522,,,3,http://www.ResRobot.se,,
251_513_BLT,251,513,,,3,http://www.ResRobot.se,,
267_252_BLT,267,252,,,3,http://www.ResRobot.se,,
253_666_BLT,253,666,,,3,http://www.ResRobot.se,,
279_2150_BLT_262,279,150,,,3,http://www.ResRobot.se,,
601_1056_BLT_265,601,56,,,3,http://www.ResRobot.se,,
269_230_BLT,269,230,,,3,http://www.ResRobot.se,,
320_26_FLT,320,26,,,4,http://www.ResRobot.se,,
279_4355_TLT_262,279,855,Länstaxi,,3,http://www.ResRobot.se,,
279_6978_BLT_262,279,978,,,3,http://www.ResRobot.se,,
269_557_TLT_272,269,557,Länstaxi,,3,http://www.ResRobot.se,,
265_805_TLT,265,805,Länstaxi,,3,http://www.ResRobot.se,,
275_729_BLT,275,729,,,3,http://www.ResRobot.se,,
602_41_BLT,602,41,,,3,http://www.ResRobot.se,,
279_4712_BLT_262,279,712,,,3,http://www.ResRobot.se,,
279_4751_BLT_262,279,751,,,3,http://www.ResRobot.se,,
269_194_BLT,269,194,,,3,http://www.ResRobot.se,,
269_306_BLT_272,269,306,,,3,http://www.ResRobot.se,,
275_634_BLT,275,634,,,3,http://www.ResRobot.se,,
266_6_BLT,266,6,,,3,http://www.ResRobot.se,,
269_121_BLT_272,269,121,,,3,http://www.ResRobot.se,,
269_37_BLT_272,269,37,,,3,http://www.ResRobot.se,,
255_30_BLT,255,30,,,3,http://www.ResRobot.se,,
279_6525_BLT_262,279,525,,,3,http://www.ResRobot.se,,
279_6929_BLT_262,279,929,,,3,http://www.ResRobot.se,,
279_6344_BLT_262,279,4,,,3,http://www.ResRobot.se,,
269_251_BLT_272,269,251,,,3,http://www.ResRobot.se,,
261_651_BLT,261,651,,,3,http://www.ResRobot.se,,
253_119_BLT,253,119,,,3,http://www.ResRobot.se,,
267_299_TLT,267,299,Länstaxi,,3,http://www.ResRobot.se,,
267_395_BLT,267,395,,,3,http://www.ResRobot.se,,
253_79_BLT,253,79,,,3,http://www.ResRobot.se,,
265_808_TLT,265,808,Länstaxi,,3,http://www.ResRobot.se,,
268_214_BLT,268,14,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
253_441_BLT,253,441,,,3,http://www.ResRobot.se,,
276_761_BLT,276,1,,,3,http://www.ResRobot.se,,
275_602_BLT,275,602V,,,3,http://www.ResRobot.se,,
279_5090_BLT_262,279,90,,,3,http://www.ResRobot.se,,
255_370_BLT,255,370,,,3,http://www.ResRobot.se,,
265_811_BLT,265,811,,,3,http://www.ResRobot.se,,
635_623_BLT,635,44,,,3,http://www.ResRobot.se,,
267_404_BLT,267,404,,,3,http://www.ResRobot.se,,
251_186_BLT,251,186,,,3,http://www.ResRobot.se,,
279_3505_BLT_262,279,505,,,3,http://www.ResRobot.se,,
275_624_BLT,275,624,,,3,http://www.ResRobot.se,,
253_552_TLT,253,552,Länstaxi,,3,http://www.ResRobot.se,,
275_544_BLT,275,544,,,3,http://www.ResRobot.se,,
269_546_TLT_272,269,546,Länstaxi,,3,http://www.ResRobot.se,,
255_845_BLT,255,845,,,3,http://www.ResRobot.se,,
269_597_TLT_272,269,597,Länstaxi,,3,http://www.ResRobot.se,,
252_483_BLT,252,483,,,3,http://www.ResRobot.se,,
253_419_BLT,253,419,,,3,http://www.ResRobot.se,,
269_122_BLT_272,269,122,,,3,http://www.ResRobot.se,,
320_8_FLT,320,8,,,4,http://www.ResRobot.se,,
279_4260_TLT_262,279,760,Länstaxi,,3,http://www.ResRobot.se,,
269_584_TLT_272,269,584,Länstaxi,,3,http://www.ResRobot.se,,
289_204_BLT,289,4,,,3,http://www.ResRobot.se,,
252_555_BLT,252,555,,,3,http://www.ResRobot.se,,
267_55_BLT,267,55,,,3,http://www.ResRobot.se,,
276_534_BLT,276,534,,,3,http://www.ResRobot.se,,
269_439_TLT_272,269,439,Länstaxi,,3,http://www.ResRobot.se,,
268_902_BLT,268,2,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
267_602_BLT,267,602,,,3,http://www.ResRobot.se,,
279_5867_TLT_262,279,767,Länstaxi,,3,http://www.ResRobot.se,,
269_514_BLT,269,14,,,3,http://www.ResRobot.se,,
276_222_BLT,276,222,,,3,http://www.ResRobot.se,,
276_152_BLT,276,152,,,3,http://www.ResRobot.se,,
275_614_BLT,275,614,,,3,http://www.ResRobot.se,,
265_900_BLT,265,900,,,3,http://www.ResRobot.se,,
267_299_BLT,267,299,,,3,http://www.ResRobot.se,,
269_635_BLT,269,635,,,3,http://www.ResRobot.se,,
269_525_BLT_273,269,525,,,3,http://www.ResRobot.se,,
279_4940_BLT_262,279,940,,,3,http://www.ResRobot.se,,
269_632_TLT_272,269,632,Länstaxi,,3,http://www.ResRobot.se,,
267_83_BLT,267,83,,,3,http://www.ResRobot.se,,
276_217_BLT,276,217,,,3,http://www.ResRobot.se,,
265_202_TLT,265,202,Länstaxi,,3,http://www.ResRobot.se,,
265_212_BLT,265,212,,,3,http://www.ResRobot.se,,
267_211_TLT,267,211,Länstaxi,,3,http://www.ResRobot.se,,
269_145_BLT_272,269,145,,,3,http://www.ResRobot.se,,
258_129_BLT,258,129,,,3,http://www.ResRobot.se,,
269_145_BLT_271,269,145,,,3,http://www.ResRobot.se,,
275_620_BLT,275,620,,,3,http://www.ResRobot.se,,
279_4714_BLT_262,279,714,,,3,http://www.ResRobot.se,,
254_3_BLT,254,3,,,3,http://www.ResRobot.se,,
253_572_BLT,253,572,,,3,http://www.ResRobot.se,,
252_31_BLT,252,31,,,3,http://www.ResRobot.se,,
256_167_BLT,256,167,,,3,http://www.ResRobot.se,,
279_3847_TLT_262,279,515,Länstaxi,,3,http://www.ResRobot.se,,
275_828_BLT,275,828,,,3,http://www.ResRobot.se,,
279_5178_BLT_262,279,178,,,3,http://www.ResRobot.se,,
269_516_BLT,269,516,,,3,http://www.ResRobot.se,,
256_344_BLT,256,344,,,3,http://www.ResRobot.se,,
253_523_BLT,253,523,,,3,http://www.ResRobot.se,,
269_687_TLT_272,269,687,Länstaxi,,3,http://www.ResRobot.se,,
279_3751_TLT_262,279,501,Länstaxi,,3,http://www.ResRobot.se,,
269_117_BLT_272,269,117,,,3,http://www.ResRobot.se,,
275_28_JLT,275,,Österskärslinjen,,2,http://www.ResRobot.se,,
279_4403_TLT_262,279,903,Länstaxi,,3,http://www.ResRobot.se,,
275_71_BLT,275,71,,,3,http://www.ResRobot.se,,
269_740_TLT_272,269,740,Länstaxi,,3,http://www.ResRobot.se,,
279_6415_BLT_262,279,415,,,3,http://www.ResRobot.se,,
258_682_BLT,258,682,,,3,http://www.ResRobot.se,,
252_700_BLT,252,700,,,3,http://www.ResRobot.se,,
269_699_TLT_272,269,699,Länstaxi,,3,http://www.ResRobot.se,,
253_433_BLT,253,433,,,3,http://www.ResRobot.se,,
276_307_TLT,276,307,Länstaxi,,3,http://www.ResRobot.se,,
269_16_BLT_272,269,16,,,3,http://www.ResRobot.se,,
279_6530_BLT_262,279,530,,,3,http://www.ResRobot.se,,
266_60_TLT,266,60,Länstaxi,,3,http://www.ResRobot.se,,
265_602_BLT,265,602,,,3,http://www.ResRobot.se,,
279_6584_BLT_262,279,584,,,3,http://www.ResRobot.se,,
251_876_BLT,251,876,,,3,http://www.ResRobot.se,,
261_307_BLT,261,307,,,3,http://www.ResRobot.se,,
279_4837_BLT_262,279,837,,,3,http://www.ResRobot.se,,
289_731_BLT,289,731,,,3,http://www.ResRobot.se,,
275_810_BLT,275,810,,,3,http://www.ResRobot.se,,
267_244_BLT,267,244,,,3,http://www.ResRobot.se,,
269_560_TLT_272,269,560,Länstaxi,,3,http://www.ResRobot.se,,
265_504_BLT,265,504,,,3,http://www.ResRobot.se,,
275_291_BLT,275,291,,,3,http://www.ResRobot.se,,
269_777_TLT_272,269,777,Länstaxi,,3,http://www.ResRobot.se,,
602_99_BLT,602,99,,,3,http://www.ResRobot.se,,
265_BLT_314,265,8905,,,3,http://www.ResRobot.se,,
266_253_BLT,266,253,,,3,http://www.ResRobot.se,,
279_2302_BLT_262,279,302,,,3,http://www.ResRobot.se,,
253_538_TLT,253,538,Länstaxi,,3,http://www.ResRobot.se,,
275_613_BLT,275,613,,,3,http://www.ResRobot.se,,
275_577_BLT,275,577,,,3,http://www.ResRobot.se,,
253_530_BLT,253,530,,,3,http://www.ResRobot.se,,
253_677_BLT,253,677,,,3,http://www.ResRobot.se,,
275_607_BLT,275,607,,,3,http://www.ResRobot.se,,
279_4937_BLT_262,279,937,,,3,http://www.ResRobot.se,,
268_602_BLT,268,2,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
276_305_BLT,276,305,,,3,http://www.ResRobot.se,,
253_74_BLT,253,74,,,3,http://www.ResRobot.se,,
279_3827_TLT_262,279,211,Länstaxi,,3,http://www.ResRobot.se,,
252_8_BLT,252,8,,,3,http://www.ResRobot.se,,
258_600_BLT,258,600,,,3,http://www.ResRobot.se,,
251_226_BLT,251,226,,,3,http://www.ResRobot.se,,
275_161_BLT,275,161,,,3,http://www.ResRobot.se,,
261_557_BLT,261,557,,,3,http://www.ResRobot.se,,
253_412_BLT,253,412,,,3,http://www.ResRobot.se,,
601_4_BLT_265,601,4,,,3,http://www.ResRobot.se,,
275_492_BLT,275,492,,,3,http://www.ResRobot.se,,
279_5023_BLT_262,279,23,,,3,http://www.ResRobot.se,,
268_45_BLT,268,45,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
261_431_BLT,261,431,,,3,http://www.ResRobot.se,,
275_738_BLT,275,738,,,3,http://www.ResRobot.se,,
269_791_TLT_272,269,791,Länstaxi,,3,http://www.ResRobot.se,,
256_153_BLT,256,153,,,3,http://www.ResRobot.se,,
269_667_TLT_272,269,667,Länstaxi,,3,http://www.ResRobot.se,,
252_40_BLT,252,40,,,3,http://www.ResRobot.se,,
265_212_TLT,265,212,Länstaxi,,3,http://www.ResRobot.se,,
279_6961_BLT_262,279,961,,,3,http://www.ResRobot.se,,
269_177_BLT_272,269,177,,,3,http://www.ResRobot.se,,
74_JX2,74,,SJ X2000,,2,http://www.ResRobot.se,,
269_741_TLT_272,269,741,Länstaxi,,3,http://www.ResRobot.se,,
279_3317_BLT_262,279,317,,,3,http://www.ResRobot.se,,
261_330_BLT,261,330,,,3,http://www.ResRobot.se,,
269_700_TLT_272,269,700,Länstaxi,,3,http://www.ResRobot.se,,
275_552_BLT,275,552X,,,3,http://www.ResRobot.se,,
256_203_BLT,256,203,,,3,http://www.ResRobot.se,,
269_76_BLT,269,76,,,3,http://www.ResRobot.se,,
279_4877_BLT_262,279,877,,,3,http://www.ResRobot.se,,
269_519_TLT_272,269,519,Länstaxi,,3,http://www.ResRobot.se,,
253_566_BLT,253,566,,,3,http://www.ResRobot.se,,
267_272_BLT,267,272,,,3,http://www.ResRobot.se,,
279_3421_BLT_262,279,421,,,3,http://www.ResRobot.se,,
251_998_FLT,251,998,Gräsöfärjan,,4,http://www.ResRobot.se,,
322_JLT,322,,Museiföreningen Stockholm-Roslagens Järnvägar,,2,http://www.ResRobot.se,,
269_417_BLT,269,417,,,3,http://www.ResRobot.se,,
251_110_BLT,251,110,,,3,http://www.ResRobot.se,,
275_532_BLT,275,532,,,3,http://www.ResRobot.se,,
279_4893_BLT_262,279,893,,,3,http://www.ResRobot.se,,
253_577_BLT,253,577,,,3,http://www.ResRobot.se,,
258_433_BLT,258,433,,,3,http://www.ResRobot.se,,
267_505_BLT,267,505,,,3,http://www.ResRobot.se,,
254_11_BLT,254,11,,,3,http://www.ResRobot.se,,
256_22_BLT,256,22,,,3,http://www.ResRobot.se,,
253_212_BLT,253,12,,,3,http://www.ResRobot.se,,
269_585_TLT_272,269,585,Länstaxi,,3,http://www.ResRobot.se,,
276_404_TLT,276,4,SkåneExpressen,,3,http://www.ResRobot.se,,
279_3222_BLT_262,279,222,,,3,http://www.ResRobot.se,,
279_2266_BLT_262,279,266,,,3,http://www.ResRobot.se,,
279_3109_BLT_262,279,109,,,3,http://www.ResRobot.se,,
254_82_BLT,254,82,,,3,http://www.ResRobot.se,,
275_176_BLT,275,176,,,3,http://www.ResRobot.se,,
279_4345_TLT_262,279,845,Länstaxi,,3,http://www.ResRobot.se,,
279_6742_TLT_262,279,742,Länstaxi,,3,http://www.ResRobot.se,,
279_5009_SLT_262,279,9,,,0,http://www.ResRobot.se,,
269_128_BLT,269,128,,,3,http://www.ResRobot.se,,
275_JLT_222,275,,Pendeltåg,,2,http://www.ResRobot.se,,
269_43_BLT_272,269,43,,,3,http://www.ResRobot.se,,
269_43_BLT_273,269,43,,,3,http://www.ResRobot.se,,
267_272_TLT,267,272,Länstaxi,,3,http://www.ResRobot.se,,
279_3839_TLT_262,279,325,Länstaxi,,3,http://www.ResRobot.se,,
275_847_BLT,275,847,,,3,http://www.ResRobot.se,,
269_711_TLT_272,269,711,Länstaxi,,3,http://www.ResRobot.se,,
275_507_BLT,275,507,,,3,http://www.ResRobot.se,,
275_203_BLT,275,203,,,3,http://www.ResRobot.se,,
275_781_BLT,275,781,,,3,http://www.ResRobot.se,,
269_595_TLT_272,269,595,Länstaxi,,3,http://www.ResRobot.se,,
275_508_BLT,275,508,,,3,http://www.ResRobot.se,,
275_425_BLT,275,425,,,3,http://www.ResRobot.se,,
277_21_BLT,277,Flygb,Flygbussarna,,3,http://www.ResRobot.se,,
269_431_BLT_271,269,431,,,3,http://www.ResRobot.se,,
267_242_BLT,267,242,,,3,http://www.ResRobot.se,,
255_270_BLT,255,270,,,3,http://www.ResRobot.se,,
267_239_BLT,267,239,,,3,http://www.ResRobot.se,,
320_21_FLT,320,21,,,4,http://www.ResRobot.se,,
261_552_BLT,261,552,,,3,http://www.ResRobot.se,,
320_11_FLT,320,11,,,4,http://www.ResRobot.se,,
253_663_BLT,253,663,,,3,http://www.ResRobot.se,,
279_6616_BLT_262,279,616,,,3,http://www.ResRobot.se,,
275_653_BLT,275,653,,,3,http://www.ResRobot.se,,
252_765_BLT,252,765,,,3,http://www.ResRobot.se,,
279_2442_BLT_262,279,442,,,3,http://www.ResRobot.se,,
256_144_BLT,256,144,,,3,http://www.ResRobot.se,,
279_2047_BLT_262,279,47,,,3,http://www.ResRobot.se,,
269_242_BLT_273,269,242,,,3,http://www.ResRobot.se,,
279_4855_BLT_262,279,855,,,3,http://www.ResRobot.se,,
269_617_TLT_272,269,617,Länstaxi,,3,http://www.ResRobot.se,,
279_4093_BLT_262,279,93,,,3,http://www.ResRobot.se,,
279_3061_BLT_262,279,1,,,3,http://www.ResRobot.se,,
266_65_TLT,266,65,Länstaxi,,3,http://www.ResRobot.se,,
279_3719_TLT_262,279,116,Länstaxi,,3,http://www.ResRobot.se,,
277_881_BLT,277,Båtb,Flygbussarna,,3,http://www.ResRobot.se,,
253_681_BLT,253,681,,,3,http://www.ResRobot.se,,
275_195_BLT,275,195,,,3,http://www.ResRobot.se,,
265_109_TLT,265,109,Länstaxi,,3,http://www.ResRobot.se,,
252_402_BLT,252,402,,,3,http://www.ResRobot.se,,
265_310_BLT,265,310,,,3,http://www.ResRobot.se,,
252_484_BLT,252,484,,,3,http://www.ResRobot.se,,
269_789_TLT_272,269,789,Länstaxi,,3,http://www.ResRobot.se,,
275_681_BLT,275,681,,,3,http://www.ResRobot.se,,
279_6938_BLT_262,279,938,,,3,http://www.ResRobot.se,,
279_3756_TLT_262,279,521,Länstaxi,,3,http://www.ResRobot.se,,
266_2_BLT,266,2,,,3,http://www.ResRobot.se,,
279_3728_TLT_262,279,308,Länstaxi,,3,http://www.ResRobot.se,,
265_213_BLT,265,213,,,3,http://www.ResRobot.se,,
252_876_BLT,252,876,,,3,http://www.ResRobot.se,,
269_523_TLT_272,269,523,Länstaxi,,3,http://www.ResRobot.se,,
275_714_BLT,275,714,,,3,http://www.ResRobot.se,,
258_21_BLT,258,21,,,3,http://www.ResRobot.se,,
275_154_BLT,275,154,,,3,http://www.ResRobot.se,,
268_78_BLT,268,78,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
269_610_TLT_272,269,610,Länstaxi,,3,http://www.ResRobot.se,,
269_610_TLT_271,269,610,Länstaxi,,3,http://www.ResRobot.se,,
269_113_BLT_272,269,113,,,3,http://www.ResRobot.se,,
269_113_BLT_273,269,113,,,3,http://www.ResRobot.se,,
289_301_BLT,289,301,,,3,http://www.ResRobot.se,,
279_5511_BLT_262,279,511,,,3,http://www.ResRobot.se,,
269_421_BLT,269,421,,,3,http://www.ResRobot.se,,
251_887_BLT,251,887,,,3,http://www.ResRobot.se,,
265_460_BLT,265,460,,,3,http://www.ResRobot.se,,
268_30_BLT,268,30,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
276_542_BLT,276,542,,,3,http://www.ResRobot.se,,
267_48_BLT,267,48,,,3,http://www.ResRobot.se,,
256_74_BLT,256,74,,,3,http://www.ResRobot.se,,
269_242_BLT_272,269,242,,,3,http://www.ResRobot.se,,
276_157_TLT,276,157,Länstaxi,,3,http://www.ResRobot.se,,
269_2_BLT_272,269,2,,,3,http://www.ResRobot.se,,
269_556_TLT_272,269,556,Länstaxi,,3,http://www.ResRobot.se,,
289_361_BLT,289,361,,,3,http://www.ResRobot.se,,
266_880_BLT,266,880,,,3,http://www.ResRobot.se,,
279_4425_BLT_262,279,425,,,3,http://www.ResRobot.se,,
267_151_BLT,267,151,,,3,http://www.ResRobot.se,,
279_2001_BLT_262,279,1,,,3,http://www.ResRobot.se,,
275_611_BLT,275,611,,,3,http://www.ResRobot.se,,
279_6749_BLT_262,279,749,ONSALA-SNABBEN,,3,http://www.ResRobot.se,,
253_225_BLT,253,25,,,3,http://www.ResRobot.se,,
276_322_TLT,276,322,Länstaxi,,3,http://www.ResRobot.se,,
279_2012_BLT_262,279,12,,,3,http://www.ResRobot.se,,
275_807_BLT,275,807,,,3,http://www.ResRobot.se,,
269_418_BLT_272,269,418,,,3,http://www.ResRobot.se,,
279_5283_FLT_262,279,283,,,4,http://www.ResRobot.se,,
279_BLT_813,279,3458,,,3,http://www.ResRobot.se,,
279_6941_BLT_262,279,941,,,3,http://www.ResRobot.se,,
268_70_BLT,268,70,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
269_472_BLT_271,269,472,,,3,http://www.ResRobot.se,,
269_611_BLT_271,269,611,,,3,http://www.ResRobot.se,,
279_4951_BLT_262,279,951,,,3,http://www.ResRobot.se,,
261_652_BLT,261,652,,,3,http://www.ResRobot.se,,
252_181_BLT,252,1,,,3,http://www.ResRobot.se,,
269_121_BLT,269,121,,,3,http://www.ResRobot.se,,
279_5135_BLT_262,279,135,,,3,http://www.ResRobot.se,,
267_274_TLT,267,274,Länstaxi,,3,http://www.ResRobot.se,,
601_6_BLT_265,601,6,,,3,http://www.ResRobot.se,,
269_139_BLT_272,269,139,,,3,http://www.ResRobot.se,,
276_162_TLT,276,162,Länstaxi,,3,http://www.ResRobot.se,,
279_2954_TLT_262,279,954,Länstaxi,,3,http://www.ResRobot.se,,
269_221_BLT_273,269,221,,,3,http://www.ResRobot.se,,
269_221_BLT_272,269,221,,,3,http://www.ResRobot.se,,
267_15_BLT,267,15,,,3,http://www.ResRobot.se,,
253_450_BLT,253,450,,,3,http://www.ResRobot.se,,
265_706_TLT,265,706,Länstaxi,,3,http://www.ResRobot.se,,
269_111_TLT_271,269,111,Länstaxi,,3,http://www.ResRobot.se,,
269_531_TLT_272,269,531,Länstaxi,,3,http://www.ResRobot.se,,
279_4944_BLT_262,279,944,,,3,http://www.ResRobot.se,,
279_3773_TLT_262,279,773,Länstaxi,,3,http://www.ResRobot.se,,
279_6465_TLT_262,279,415,Länstaxi,,3,http://www.ResRobot.se,,
253_3_SLT,253,3,,,0,http://www.ResRobot.se,,
269_526_TLT_272,269,526,Länstaxi,,3,http://www.ResRobot.se,,
275_173_BLT,275,173,,,3,http://www.ResRobot.se,,
270_12_FXFM,270,DG,,,4,http://www.ResRobot.se,,
270_12_FXFL,270,DG,,,4,http://www.ResRobot.se,,
266_409_BLT,266,9,,,3,http://www.ResRobot.se,,
276_540_TLT,276,540,Länstaxi,,3,http://www.ResRobot.se,,
265_310_TLT,265,310,Länstaxi,,3,http://www.ResRobot.se,,
279_6298_FLT_262,279,Björk,,,4,http://www.ResRobot.se,,
269_154_TLT_271,269,154,Länstaxi,,3,http://www.ResRobot.se,,
255_130_BLT,255,130,,,3,http://www.ResRobot.se,,
255_7_BLT,255,7,,,3,http://www.ResRobot.se,,
268_79_BLT,268,79,X-Tåget Ersättningsbuss,,3,http://www.ResRobot.se,,
252_405_BLT,252,405,,,3,http://www.ResRobot.se,,
265_108_BLT,265,108,,,3,http://www.ResRobot.se,,
255_148_BLT,255,148,,,3,http://www.ResRobot.se,,
279_3228_BLT_262,279,228,,,3,http://www.ResRobot.se,,
254_245_BLT,254,245,,,3,http://www.ResRobot.se,,
269_163_BLT_271,269,163,,,3,http://www.ResRobot.se,,
269_163_BLT_272,269,163,,,3,http://www.ResRobot.se,,
279_4357_TLT_262,279,857,Länstaxi,,3,http://www.ResRobot.se,,
256_113_BLT,256,113,,,3,http://www.ResRobot.se,,
255_9_BLT,255,9,,,3,http://www.ResRobot.se,,
269_780_TLT_272,269,780,Länstaxi,,3,http://www.ResRobot.se,,
